"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"85","sbm","1","1",50,545,1,50,8,33,21.8,8,5.27935434592984,0.385296505728232,0.0132981374834865,0.188596919451225,3,0.0231146757580794,0.740762857356124,0.036899431957273,27.1006881937351,0.387180966693187,0.228571428571429,2.04,2,1.55591836734694,135.912371603563,8,198.48,151.704094357726,371,9924,0.490548597046524
"86","sbm","1","1",50,299,1,50,4,20,11.96,4,3.55367359373889,0.567979158725512,0.0113081875006702,0.00884218297334482,3,0.0340274442042764,0.193236714975845,0.0756777996242541,13.2139148464289,0.395268502566712,0.164081632653061,2.8,2,1.81224489795918,128.046201307586,2,14.4,9.71218464673345,46,720,-0.393551812346156
"87","sbm","1","1",50,505,1,50,13,29,20.2,13,11.7171184100432,0.68279085201324,0.0128785225513579,0.126973826095481,2,0.0147038716254668,0.42088924494292,0.0481322178828569,20.7761047378656,0.298735297770907,0.179591836734694,2,2,1.58775510204082,163.148626027584,33,84.06,29.7530036213118,164,4203,-0.0270630531028799
"88","sbm","1","1",50,134,0,48,0,11,5.36,0,-6.69855148575572e-16,6.36280219729149e-17,-1,0.268601024727111,5,0.0771991421200084,0.108108108108108,0.146146244140515,6.84246116539632,0.578201160980569,0.115102040816327,3.72,0,2.40248226950355,90.9384281758761,0,1.68,1.80068014361014,7,84,-0.0732794760256072
"89","sbm","1","1",50,385,1,50,2,28,15.4,2,1.30364938386082,0.228492482886938,0.0111687416730174,0.162992072862203,4,0.0565014075711016,0.666309444072338,0.045912158734964,21.7807227443317,0.480048575776486,0.257142857142857,3.12,3,1.87265306122449,123.349221257823,0,99.48,84.8240050736505,223,4974,0.555200561504456
"90","sbm","1","1",50,480,0,30,14,25,19.2,0,-7.105427357601e-15,-2.22044604925031e-16,-1,0.443046875,2,0.00212394044655064,0.757,0.0462726601755764,21.6110333014271,0.504928189069786,0.118367346938776,2,2,1.232,124.318956736564,75,136.26,41.7518470812236,222,6813,0.655192878338277
"91","sbm","1","1",50,602,1,50,6,36,24.08,6,5.75488232055311,0.712207456457327,0.0137041604488773,0.0357267027957749,3,0.0174926446196466,0.626392297526902,0.0365184563403498,27.3834137642637,0.316913368377209,0.243265306122449,2.08,2,1.51102040816327,154.66143318206,8,199.08,121.228042825688,365,9954,-0.0246017136811875
"92","sbm","1","1",50,524,1,50,2,37,20.96,2,1.93165523347293,0.742033105315828,0.0130518236465478,0.0114230668375969,3,0.0638163129511952,0.783770817627304,0.0350466602871183,28.5333892532852,0.379057968092795,0.32734693877551,2.42,2,1.62530612244898,120.019667806352,1,228.72,179.179312763636,418,11436,-0.17117486121789
"93","sbm","1","1",50,505,1,50,7,30,20.2,7,2.3479487895883,0.160723165541656,0.0124183836907985,0.296110185275953,3,0.0344269724018843,0.731304985337243,0.0403429500197157,24.7874783453193,0.456224941677372,0.2,2.78,2,1.66367346938776,133.191562706381,9,159.6,111.28250499682,328,7980,0.702622420216671
"94","sbm","1","1",50,204,1,50,3,17,8.16,3,2.29759876027144,0.444514395541175,0.0101166463961453,0.232638888888889,3,0.0685822924860306,0.211974110032362,0.10093704996342,9.90716491479005,0.56977521125941,0.180408163265306,2.98,2,2.03673469387755,111.4573193385,0,7.86,7.41209711710993,32,393,-0.19012589484078
"95","sbm","1","1",50,231,1,50,4,17,9.24,4,2.89803570958928,0.486319883270802,0.00997008616161967,0.0315211484042653,4,0.0565393898925032,0.0657455931395903,0.0999979953002599,10.0002004739929,0.412312268405913,0.158367346938776,3.12,3,2.05632653061224,115.863914423884,0,2.76,2.86114006105601,13,138,-0.257820350306925
"96","sbm","1","1",50,353,1,50,6,22,14.12,6,5.3664398539314,0.603384297422483,0.0118452163100772,0.0340023593801411,3,0.0249994637058132,0.265389319200978,0.0672640309059041,14.8667866991038,0.367272802356561,0.160816326530612,2.4,2,1.72734693877551,142.38878658241,3,26.04,11.6985259842461,55,1302,-0.0903323295972596
"97","sbm","1","1",50,226,1,50,3,16,9.04,3,2.49641156162451,0.478476012161076,0.0104257459000764,0.18880687602788,3,0.040879823604035,0.155402072027627,0.10044264837386,9.9559302367046,0.457210405985062,0.142040816326531,2.96,2,1.97061224489796,120.178946443216,0,6.3,4.28214136780625,17,315,-0.0988501094604967
"98","sbm","1","1",50,507,1,50,10,35,20.28,10,8.53190312661195,0.653947962767406,0.0129537733934526,0.106508875739645,3,0.0330151041439157,0.482108183079057,0.0447815506066968,22.3306246981644,0.398406183686489,0.300408163265306,2.04,2,1.5869387755102,157.151666503009,27,104.28,66.2358309838599,251,5214,-0.0189104456511792
"99","sbm","1","1",50,336,1,50,3,26,13.44,3,2.41256363270861,0.464303551115847,0.0114671202347864,0.162822420634921,3,0.045942834024077,0.546964384572799,0.0547097547315379,18.2782760571131,0.545724543787184,0.256326530612245,2.8,2,1.80571428571429,126.408624720894,0,59.28,63.80136266218,171,2964,0.280499602136064
"100","sbm","1","1",50,191,1,50,2,16,7.64,2,1.05266261354127,0.199181746438237,0.0092275784589026,0.288807872591212,5,0.08023992764968,0.223790322580645,0.107501896364718,9.30216148566662,0.603735454819987,0.170612244897959,3.76,3,2.24244897959184,110.414103323449,0,6.66,5.9679757618373,23,333,0.20670559200626
"101","sbm","1","1",50,242,1,50,3,17,9.68,3,2.31399420155078,0.479585445745425,0.0106388917045942,0.189194727136125,3,0.0356150132176344,0.194805194805195,0.0944200104331686,10.5909753177565,0.463533260250492,0.149387755102041,2.98,2,1.92979591836735,125.042191588039,0,9,5.98978722663904,25,450,-0.00783699059561003
"102","sbm","1","1",50,31,0,29,0,4,1.24,0,-1.47746872423454e-15,-7.16441848704159e-16,-1,0.558272632674298,10,0.144274376417234,0,0.400859843067329,2.49463750808294,0.80800934901036,0.0563265306122449,4.6,0,4.63144963144963,38.5684585325872,0,0,0,0,0,0.158371040723982
"103","sbm","1","1",50,414,1,50,1,31,16.56,1,0.977891880247521,0.69726904208079,0.0119843048657881,0.0341548227496558,3,0.055130633041144,0.630525164113786,0.0436823031228335,22.8925658335374,0.446612012017281,0.29469387755102,2.64,2,1.75918367346939,122.368903422981,0,115.26,94.0310000988601,263,5763,-0.139339412433422
"104","sbm","1","1",50,258,0,49,0,19,10.32,0,3.4205662945228e-15,2.39609106947702e-21,-1,0.184897241752299,6,0.302036738045648,0.503181029496819,0.0643562208454615,15.538513400302,0.537571134266232,0.177142857142857,5,0,2.70238095238095,110.388000223642,0,34.8,30.9027440826334,90,1740,0.629548678314817
"105","sbm","1","1",50,425,1,50,9,24,17,9,7.69909655413415,0.585589989513823,0.0123478192222799,0.182059515570934,3,0.0105115477701402,0.392757660167131,0.0553828834338642,18.056120194503,0.36164350143043,0.142857142857143,2.16,2,1.65714285714286,154.334618701831,12,56.4,29.973457646146,114,2820,0.111264514666634
"106","sbm","1","1",50,374,0,41,0,30,14.96,0,-5.95535164406972e-15,-6.54590420162506e-16,-1,0.0201928851268266,3,0.0686553816798866,0.745399879735418,0.0428218481041135,23.3525652038343,0.500480349702948,0.306938775510204,2.06,0,1.6041412911084,100.241239737958,0,123.96,107.01286590587,297,6198,0.071310751435516
"107","sbm","1","1",50,162,1,50,2,12,6.48,2,1.18600711037919,0.366624480453888,0.00907296239596138,0.239788142051517,4,0.0508883483608977,0.152298850574713,0.133299326153808,7.50191339186628,0.537137659110869,0.11265306122449,3.42,3,2.2734693877551,104.310313019976,0,3.18,2.5768989431612,12,159,-0.03855140186916
"108","sbm","1","1",50,378,1,50,5,30,15.12,5,4.2115709418702,0.651608245746359,0.0120885261101938,0.0571372581954593,3,0.041734002320032,0.495793758480326,0.0503656383830782,19.854806413731,0.487719402310029,0.303673469387755,2.42,2,1.71428571428571,130.988872509556,2,73.08,69.3929479449446,207,3654,-0.218934602260752
"109","sbm","1","1",50,73,0,33,0,10,2.92,0,-1.01952691633461e-15,-4.69194391052187e-16,-1,0.236066804278476,5,0.0817491031073913,0.197889182058047,0.164983473446532,6.06121315735349,0.706364294855348,0.144489795918367,2.44,0,2.40719696969697,53.1842727228219,0,1.5,2.23378511015884,8,75,-0.210239542841955
"110","sbm","1","1",50,471,1,50,9,26,18.84,9,5.9751222177403,0.320525693725486,0.012641794887151,0.326934606317137,3,0.0261624730093144,0.558883594281824,0.0490902013496729,20.3706640532381,0.404406657829292,0.146122448979592,2.1,2,1.61877551020408,144.693201184584,23,98.52,60.4142975374106,190,4926,0.265743481909823
"111","sbm","1","1",50,430,1,50,6,32,17.2,6,5.58254889415642,0.667831662162748,0.0124482141082305,0.0961600865332612,3,0.0464232447323185,0.402042360060514,0.0521853192159581,19.1624773983217,0.433797796636188,0.302040816326531,2.04,2,1.64979591836735,150.435340802271,8,63.78,40.6449484774516,171,3189,-0.192934241898255
"112","sbm","1","1",50,397,1,50,6,30,15.88,6,5.21861658721968,0.677437955044826,0.0122448658060583,0,3,0.0372769683350135,0.344353799914126,0.0556466435269468,17.9705358062747,0.447993958020536,0.288163265306122,2.12,2,1.67836734693878,140.744010860275,6,48.12,34.0279836821018,140,2406,-0.374236603655475
"113","sbm","1","1",50,116,0,40,0,11,4.64,0,-4.61953432057168e-15,-5.71592389835663e-16,-1,0.245541022592152,5,0.0566603133242034,0.151898734177215,0.138326497732475,7.22927288981182,0.627062741425579,0.129795918367347,3.1,0,2.31923076923077,75.4466568480196,0,2.16,2.57428412874535,9,108,9.74781022402587e-05
"114","sbm","1","1",50,547,1,50,9,33,21.88,9,8.3445062194058,0.703655244470972,0.0132128017080893,0.057443125039688,3,0.0203481906327317,0.507465095633928,0.0421521345833206,23.7235909850149,0.34781324345166,0.226938775510204,2.08,2,1.55510204081633,160.289181505015,21,125.76,66.5068847134318,264,6288,0.0283098527427245
"115","sbm","1","1",50,499,1,50,7,32,19.96,7,6.70217333442603,0.691837405616535,0.0129081254547137,0.0600881120959354,3,0.0252704890573865,0.498899284534948,0.0442131866101684,22.6176866376335,0.370923401990869,0.245714285714286,2.18,2,1.59673469387755,152.541521706284,13,108.78,66.5350268348813,238,5439,-0.150257578298085
"116","sbm","1","1",50,731,1,50,20,38,29.24,20,18.9416191943676,0.808603054786448,0.0146029406783836,0.00837635980170709,2,0.00769464093627499,0.603578020729803,0.0334999702271823,29.8507727982572,0.216498551908603,0.178775510204082,2,2,1.40326530612245,170.731084619771,115,255.06,72.0097527408331,403,12753,-0.103759076047256
"117","sbm","1","1",50,56,0,34,0,7,2.24,0,-7.82824579631713e-16,-2.50500062113638e-16,-1,0.502710459183674,11,0.196974805471265,0.182432432432432,0.224840888468571,4.44758961241955,0.842210395406689,0.0971428571428571,6.58,0,4.88888888888889,56.8962255399809,0,0.54,1.05385589380046,4,27,0.347795163584637
"118","sbm","1","1",50,501,1,50,1,35,20.04,1,0.982225874831988,0.518093952315778,0.0126212373199422,0.01647403795204,4,0.0628553066566158,0.833405923344948,0.0350374027563637,28.540928303208,0.391212356638335,0.30530612244898,2.96,2,1.69632653061224,109.740898220488,0,229.62,185.572351256917,412,11481,-0.0191508130041683
"119","sbm","1","1",50,126,0,49,0,13,5.04,0,3.78657425420712e-15,1.13189013864895e-15,-1,0.281210632401109,5,0.146798501135886,0.078404401650619,0.152805493306459,6.5442673451173,0.601975265833233,0.162448979591837,3.72,0,2.42006802721088,86.6360581429064,0,1.14,1.78439951598656,8,57,-0.299903085628537
"120","sbm","1","1",50,275,0,32,0,24,11,0,0,0,-1,0.0215999999999999,4,0.0498554919786423,0.616620850074011,0.0544195084748052,18.3757631780701,0.569536604448544,0.26530612244898,2.22,0,1.55020080321285,89.6874455102257,0,58.32,52.6142837748729,172,2916,0.311062976709815
"121","sbm","1","1",50,155,0,39,0,17,6.2,0,-6.43215255618217e-15,-6.81616454313163e-16,-1,0.0871383975026015,4,0.0578460540410662,0.312845303867403,0.0973430970108617,10.2729421058837,0.644756935698242,0.220408163265306,2.58,0,2.09986504723347,80.4927085262847,0,9.06,9.73403454747458,38,453,-0.134912521410059
"122","sbm","1","1",50,466,1,50,10,28,18.64,10,8.17203635203837,0.633499701186298,0.0126554717077002,0.135416474792315,3,0.010754627303099,0.462893221089942,0.0482541675228475,20.7235986306575,0.384856301567384,0.191020408163265,2.08,2,1.62122448979592,152.501080106356,10,83.58,58.8713887059178,189,4179,0.160833837044135
"123","sbm","1","1",50,334,1,50,5,23,13.36,5,4.36969430600018,0.58170308586668,0.0116483255937563,0.114830219799921,3,0.0376346575147106,0.296360485268631,0.0673710768137703,14.8431648608532,0.424469894344274,0.196734693877551,2.54,2,1.76081632653061,138.593277287849,2,27.36,18.99598238941,70,1368,-0.025657852250582
"124","sbm","1","1",50,377,1,50,8,26,15.08,8,7.28600424332135,0.704555781283153,0.0118106639499815,0,3,0.0365346800038383,0.129015808261091,0.0620340860421149,16.1201697937663,0.354532302368052,0.222857142857143,2.8,2,1.73632653061224,125.942960490004,0,15.18,13.0426146120464,55,759,-0.619467676437964
"125","sbm","1","1",50,262,1,50,2,22,10.48,2,0.694876837195087,0.0893404657419222,0.00902431545485863,0.334566750189383,5,0.149990476670625,0.826659641728135,0.0540870910444977,18.4886999964057,0.621047606039451,0.235102040816327,3.94,3,2.30612244897959,95.0678428183952,0,62.76,76.7068525262887,168,3138,0.776427314535768
"126","sbm","1","1",50,374,1,50,4,32,14.96,4,3.80192128186976,0.659429055902948,0.0120920393669945,0.100335296977323,3,0.0476480472056564,0.405228758169935,0.0544368377467497,18.3699134885863,0.491480224489674,0.347755102040816,2.32,2,1.70775510204082,132.032765980047,3,55.8,46.0855460097893,173,2790,-0.408261063362686
"127","sbm","1","1",50,510,1,50,12,26,20.4,12,6.20481518862533,0.315781864295597,0.0128809907462575,0.314492502883506,3,0.0136109167222951,0.543701799485861,0.0480110546156422,20.8285364278208,0.234357272628392,0.114285714285714,2.1,2,1.5869387755102,150.699029217724,33,109.98,30.0309296341934,160,5499,-0.0264011498151445
"128","sbm","1","1",50,574,1,50,16,31,22.96,16,15.7831687635059,0.886725035209539,0.0133110442697267,0,3,0.0121371308478773,0.0658498083139142,0.0423426748341953,23.6168358261679,0.193934531735079,0.164081632653061,2.34,2,1.54122448979592,92.9884007545117,0,17.52,18.7456008444757,79,876,-0.900586843070276
"129","sbm","1","1",50,260,1,50,4,18,10.4,4,1.58053903754319,0.156859684085154,0.0100377004541369,0.393343195266272,3,0.0535473041641501,0.456751054852321,0.0729220664283663,13.7132701934926,0.61525561847706,0.155102040816327,2.98,2,2.04734693877551,118.326809784571,1,25.98,28.170392620767,80,1299,0.528725565473334
"130","sbm","1","1",50,113,0,49,0,12,4.52,0,1.97233780211544e-15,1.11022301269998e-16,-1,0.41542015819563,6,0.117172805232468,0.17208413001912,0.158227709606426,6.32000553182113,0.785808093717456,0.15265306122449,4.4,0,2.77125850340136,85.6817743114535,0,1.8,3.01695886884898,15,90,0.127843127215944
"131","sbm","1","1",50,415,1,50,10,25,16.6,10,2.27168821338355,0.15663382759519,0.0117909627317926,0.352826244737988,3,0.0337963370609617,0.537319947621126,0.0536358918863047,18.6442317789692,0.47597261391639,0.171428571428571,2.8,2,1.74122448979592,139.512750068876,23,73.86,38.1431300150753,159,3693,0.388035398203611
"132","sbm","1","1",50,355,1,50,8,19,14.2,8,6.8314781999082,0.603606875298623,0.0118575851137974,0.124804602261456,3,0.0162453583060481,0.276412776412776,0.0677746070043119,14.7547886177544,0.299710364043232,0.0979591836734694,2.4,2,1.72408163265306,144.254215489618,9,27,11.8683251917506,59,1350,-0.0422888959975661
"133","sbm","1","1",50,85,0,47,1,11,3.4,0,1.56022970397381e-15,1.33226762955019e-15,-1,0.440484429065744,7,0.270150334186153,0.123028391167192,0.19167433124082,5.21718267399925,0.792640167267267,0.155102040816327,5.04,1,3.08948339483395,73.9679276431044,0,0.78,1.46091947563366,7,39,0.175085850793809
"134","sbm","1","1",50,452,1,50,10,26,18.08,10,4.31405695687357,0.281590225087687,0.012391334994951,0.287023259456496,3,0.0236005397965178,0.517354767994154,0.0500658089887489,19.9737110055433,0.405838100442947,0.161632653061224,2.5,2,1.65387755102041,146.527109227369,17,84.96,45.678986371398,174,4248,0.369334277914494
"135","sbm","1","1",50,49,0,44,0,5,1.96,0,-7.8966361875677e-16,-5.23796449991542e-16,-1,0.608912952936277,13,0.196619464112175,0.0375,0.356411026274234,2.80574933512458,0.828529463191222,0.0620408163265306,9.24,0,5.77801268498943,55.2989080428482,0,0.06,0.239897937482095,1,3,-0.101618705035971
"136","sbm","1","1",50,364,1,50,8,24,14.56,8,4.99767922519994,0.356758998755657,0.0118364541066329,0.291597482188142,3,0.0253371117241921,0.396923076923077,0.0638670773495637,15.6575193589445,0.488619639855596,0.19265306122449,2.54,2,1.72816326530612,142.053984438975,9,41.28,25.7761478099108,115,2064,0.16129363449692
"137","sbm","1","1",50,132,0,49,0,9,5.28,0,9.87329026605816e-16,1.31303629590963e-15,-1,0.282340449954086,4,0.0483793793092002,0.0870827285921626,0.160066074703531,6.24742002233871,0.478704669658281,0.0759183673469388,3.64,0,2.42261904761905,93.2625593419775,0,1.2,1.37023757808935,5,60,-0.0503768107221828
"138","sbm","1","1",50,808,1,50,21,41,32.32,21,20.1740887828878,0.829547275710558,0.0153001032079697,0,2,0.00569669243266648,0.664434206960629,0.0304030683434823,32.8914170340434,0.197864852304395,0.177142857142857,2,2,1.34040816326531,167.910492255097,144,343.26,88.1156035662058,524,17163,-0.157834406262234
"139","sbm","1","1",50,223,0,48,0,20,8.92,0,-1.48230969792546e-15,4.21412318121878e-16,-1,0.285115325061835,6,0.128369842211884,0.7734375,0.0590843101939545,16.9249669957612,0.650415434218948,0.226122448979592,4.08,0,2.43971631205674,86.5557827780629,0,47.52,58.7284445910296,149,2376,0.696215099197072
"140","sbm","1","1",50,446,1,50,11,30,17.84,11,9.06905639637067,0.675032074620337,0.0125163833364842,0.0961234893120714,3,0.0265080157816908,0.396813634679511,0.0520961985162935,19.1952585501463,0.414877555758459,0.248163265306122,2.04,2,1.63673469387755,155.163561281126,20,64.26,36.8448539867662,165,3213,-0.00157038776985452
"141","sbm","1","1",50,525,1,50,7,37,21,7,6.88597199067096,0.767692444533201,0.013243682273581,0,3,0.0274312296522574,0.513122171945701,0.040477432870776,24.7051240426362,0.380786148097281,0.326530612244898,2.04,2,1.57224489795918,132.778193889234,13,136.08,99.9317808123448,318,6804,-0.541541705716962
"142","sbm","1","1",50,113,0,45,0,12,4.52,0,-2.42914861615802e-16,5.82708934727968e-17,-1,0.278017072597697,5,0.10451553642576,0.110526315789474,0.161932305328068,6.17542001871733,0.667729919293706,0.15265306122449,3.56,0,2.46767676767677,82.1391885804331,0,1.26,1.84954489713838,8,63,-0.0224907160416348
"143","sbm","1","1",50,321,1,50,5,21,12.84,5,4.58166874462068,0.583110470398141,0.0116209333504506,0.146558166166866,3,0.0370742160266518,0.258048660604571,0.07340366088184,13.6232987290611,0.373674331778522,0.166530612244898,2.5,2,1.76081632653061,138.705930092767,2,21,10.7494660522355,46,1050,-0.1439130116066
"144","sbm","1","1",50,664,1,50,14,37,26.56,14,13.2845453590545,0.768246417059409,0.0140994643009317,0.0620202950355639,2,0.01136224552939,0.581370629370629,0.0359052214362427,27.8511024302054,0.294914092308377,0.213061224489796,2,2,1.45795918367347,166.585926928132,59,207.84,89.2397275858226,389,10392,-0.0701814490522508
"145","sbm","1","1",50,691,1,50,19,37,27.64,19,17.4740544213825,0.79502715974353,0.0142668910241084,0.0368391621865582,2,0.007504624200824,0.578194532739987,0.0352751781934779,28.3485456690022,0.260691554657476,0.191020408163265,2,2,1.43591836734694,172.278345180836,95,218.28,74.1820815594291,387,10914,0.0287070591563655
"146","sbm","1","1",50,604,1,50,15,33,24.16,15,13.7602875687987,0.713294275429466,0.0135872595858875,0.0910253388009298,2,0.0110447941849501,0.507791398296281,0.0401485916737096,24.9074739190622,0.264030196327262,0.180408163265306,2,2,1.5069387755102,168.430432853574,44,146.64,51.6462693992232,253,7332,-0.0190727044988864
"147","sbm","1","1",50,320,1,50,3,22,12.8,3,2.35437886113845,0.493009219630379,0.0112745346762444,0.1084814453125,4,0.0360575168667282,0.353339350180505,0.0653383268869923,15.3049526616985,0.479277712961104,0.187755102040816,2.96,2,1.82775510204082,133.451138728058,1,31.32,25.3783130942583,87,1566,0.211870107632094
"148","sbm","1","1",50,198,0,49,0,19,7.92,0,-7.29713030507101e-16,8.31434533021061e-17,-1,0.20826956433017,8,0.132157155231214,0.698181818181818,0.0651378035536041,15.3520681608041,0.667919675977928,0.226122448979592,6.3,0,2.96513605442177,87.9950075153176,0,34.56,44.0844088317039,120,1728,0.649441703453648
"149","sbm","1","1",50,291,1,50,3,18,11.64,3,2.11161606119334,0.230811450110438,0.0106725377073053,0.307766795385033,4,0.0371585844957148,0.330875847832498,0.0758287629551759,13.1876079871054,0.475833840412874,0.129795918367347,3.04,2,1.9265306122449,128.554763077174,1,22.44,13.5618913857612,52,1122,0.227571561968235
"150","sbm","1","1",50,199,1,50,2,12,7.96,2,1.66277767233843,0.446173127151879,0.00993002313543361,0.209439155576879,4,0.0390232296084668,0.152542372881356,0.113996527269017,8.77219704807439,0.400482237830892,0.0824489795918367,3.1,3,2.06857142857143,114.99229542333,0,4.68,3.70019304515705,15,234,-0.0148211626534793
"151","sbm","1","1",50,136,0,46,0,13,5.44,0,6.6579705618144e-16,-1.54719192385774e-16,-1,0.195717993079585,5,0.0859055774811618,0.202492211838006,0.125364876597765,7.97671586443241,0.608387579576271,0.154285714285714,3.54,0,2.37101449275362,84.9798543403811,0,3.9,4.10201543296035,16,195,-0.193546316557258
"152","sbm","1","1",50,269,1,50,3,19,10.76,3,1.48765289052844,0.143472751921396,0.01018166385272,0.412259366233192,4,0.0507570341870872,0.457046979865772,0.0731360813759645,13.6731416448112,0.624533325006303,0.168163265306122,3.04,3,2.02040816326531,119.288471310872,0,27.24,27.2737894660191,82,1362,0.484875644662542
"153","sbm","1","1",50,36,0,20,0,5,1.44,0,-1.35097583482165e-15,-6.63102699294758e-16,-1,0.682484567901235,7,0.0549713082511916,0.0576923076923077,0.344595992298714,2.90194901376899,0.884263021120861,0.0726530612244898,2.84,0,2.97209302325581,42.8989137017516,0,0.06,0.239897937482095,1,3,0.0673575129533678
"154","sbm","1","1",50,123,0,46,0,12,4.92,0,-1.47191502041161e-15,-6.53497854611474e-16,-1,0.237259567717628,11,0.36130337488826,0.221614227086183,0.130659491924533,7.65348146752004,0.675958556823907,0.144489795918367,9.06,0,4.63478260869565,84.0221718114428,0,3.24,3.54884286976554,14,162,0.408539186411758
"155","sbm","1","1",50,218,1,50,2,20,8.72,2,1.82193340311015,0.49562932018576,0.0104412138760134,0.211514182307887,4,0.0739875068317979,0.205353225098727,0.0926251825786547,10.7962000415041,0.51753542491466,0.230204081632653,3.06,2,1.97469387755102,106.552853049754,0,9.36,8.48710907247947,32,468,-0.480572640415503
"156","sbm","1","1",50,183,1,50,2,13,7.32,2,1.173905589589,0.235472334133228,0.00910109373046512,0.256905252470961,4,0.0517341538833044,0.203991130820399,0.112302562008104,8.90451635402441,0.606810543574014,0.115918367346939,3.56,3,2.2669387755102,106.766044543465,0,5.52,5.60699271864507,25,276,0.22113426288579
"157","sbm","1","1",50,129,0,49,0,10,5.16,0,1.5790293911057e-15,3.38579620476221e-16,-1,0.383720930232558,5,0.0768670220981758,0.141384388807069,0.153793655801709,6.50221879951492,0.622928277298845,0.0987755102040816,3.98,0,2.53231292517007,91.0269442947487,0,1.92,2.28428526757791,9,96,-0.00602892942259078
"158","sbm","1","1",50,83,0,21,0,10,3.32,0,-5.25234916480998e-16,-5.99177292745907e-16,-1,0.448541152562055,7,0.0377967513536027,0.305785123966942,0.152288438104891,6.5664866778083,0.800523334860902,0.136326530612245,3.42,0,2.28448275862069,68.7655674851462,0,2.22,3.80273800392962,16,111,0.464124741137775
"159","sbm","1","1",50,693,1,50,20,37,27.72,20,18.3347477580215,0.795559753082134,0.0142922983621701,0.0563488940112317,2,0.00933900097567806,0.578999842577531,0.0351647590966689,28.4375615158054,0.248553603429641,0.189387755102041,2,2,1.43428571428571,171.822947953209,111,220.68,69.8349190474747,378,11034,-0.0980785226378324
"160","sbm","1","1",50,400,0,49,0,29,16,0,6.85650699696184e-15,2.22044604925031e-16,-1,0.037246875,3,0.0645940557467432,0.658894449499545,0.0435962049407888,22.9377763811821,0.43134889663136,0.26530612244898,2.62,0,1.7780612244898,114.354526777988,0,115.86,95.4044045532661,239,5793,-0.0595041992235568
"161","sbm","1","1",50,474,1,50,1,33,18.96,1,0.592733641144439,0.405622253774534,0.0120721719073817,0.0303525966280332,5,0.0568649594327398,0.85102972994631,0.0359708382164306,27.8002973959952,0.419172839775458,0.286530612244898,3.4,3,1.78938775510204,105.896519379145,0,212.4,174.025097884982,399,10620,0.241566531310366
"162","sbm","1","1",50,460,0,47,0,31,18.4,0,-4.10260607942311e-15,2.12945053599041e-16,-1,0.00725661625708879,4,0.0414889381817453,0.89265850945495,0.03533452062647,28.3009358064101,0.41065717046007,0.257142857142857,2.4,0,1.69380203515264,91.0160525547397,0,224.7,184.472579678014,400,11235,-0.078739496520377
"163","sbm","1","1",50,500,1,50,15,28,20,15,12.9733644843349,0.736730771085477,0.0128238767046092,0,3,0.012665595780781,0.30678648899907,0.0491029391266162,20.3653797061193,0.296064153926727,0.163265306122449,2.06,2,1.5934693877551,151.520079691206,27,59.4,25.2117562470611,148,2970,-0.0149501415003435
"164","sbm","1","1",50,783,1,50,15,42,31.32,15,14.5997331105773,0.79522545622851,0.0151536281445018,0.0455464051711905,2,0.00791328803273869,0.700830025261638,0.0303694218405393,32.9278576737713,0.255759053796431,0.217959183673469,2,2,1.36081632653061,162.1565551645,70,349.56,150.372891608203,588,17478,0.0389088727050985
"165","sbm","1","1",50,532,1,50,7,33,21.28,7,6.80536801373494,0.716500974110505,0.0131182071195541,0,3,0.0199930654949167,0.462986517425591,0.0437179631952554,22.8738927185091,0.336181173501572,0.239183673469388,2.04,2,1.5665306122449,156.156630073273,11,109.2,55.5227476824056,228,5460,-0.258994570716009
"166","sbm","1","1",50,497,1,50,9,35,19.88,9,8.14342729007473,0.676709324403282,0.0129077984871689,0.054046613686141,3,0.027754491917809,0.50250556792873,0.0443476649805188,22.5491015240438,0.428180763498923,0.308571428571429,2.12,2,1.59673469387755,152.888921447672,19,108.3,75.8866636128227,283,5415,-0.072047708597281
"167","sbm","1","1",50,236,1,50,2,16,9.44,2,0.205950305578713,0.0214862630796839,0.00805737022286493,0.481677319735708,5,0.171767103465122,0.540077153879126,0.0756702350190408,13.2152358156199,0.696718498854537,0.133877551020408,4.38,3,2.56408163265306,110.759629384199,0,25.2,26.1572949983872,83,1260,0.655469553553231
"168","sbm","1","1",50,467,1,50,3,31,18.68,3,2.84501792931807,0.590281347840471,0.0125326042253819,0.0541544965587444,3,0.0380059895634753,0.629971988795518,0.0414221083270372,24.141697281673,0.406766272920358,0.251428571428571,2.46,2,1.6669387755102,134.096263658982,1,134.94,104.940879371508,281,6747,0.0523053330166027
"169","sbm","1","1",50,281,0,46,0,21,11.24,0,-2.8966951843488e-15,-3.23731881599843e-16,-1,0.0845100745937868,9,0.168535433905646,0.573568872987478,0.0567724437209969,17.6141792471434,0.512140814081039,0.199183673469388,5.4,0,2.48841698841699,106.919506537246,0,51.3,45.2959654913759,121,2565,0.52908924622422
