"","p","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"11",0.1,"ER","1","1",50,126,1,50,1,9,5.04,1,0.638611150148312,0.291898842872522,0.0081163749306524,0.311822877299068,5,0.0607439732934318,0.0880913539967374,0.165919487614244,6.02701957665732,0.546583306566948,0.0808163265306122,4.1,3,2.5534693877551,92.4995239198819,0,1.08,1.30681104297477,6,54,0.082561473629335
"12",0.1,"ER","1","1",50,117,0,47,0,10,4.68,0,-1.80258063510937e-15,-1.19232367778226e-16,-1,0.313134633647454,5,0.0906227191368799,0.0888888888888889,0.17686453655182,5.6540447253936,0.488581316307334,0.108571428571429,3.72,0,2.47826086956522,86.8118610502038,0,0.96,1.19454542630668,5,48,-0.121322047561465
"13",0.1,"ER","1","1",50,120,1,50,1,9,4.8,1,0.616574592355896,0.277555353836991,0.00799844146306112,0.320138888888889,5,0.093256603890194,0.0760869565217391,0.174170256565079,5.74150845110772,0.623572334089946,0.0857142857142857,4.12,3,2.58775510204082,90.3312409367217,0,0.84,1.20135977380735,6,42,-0.00260416666666615
"14",0.1,"ER","1","1",50,127,0,48,0,12,5.08,0,0,-1.82485510644045e-16,-1,0.321594643189286,5,0.11834172481314,0.125186289120715,0.157141626864809,6.36368618520358,0.595399798240954,0.141224489795918,3.74,0,2.44326241134752,90.9307568330676,0,1.68,2.02474488188875,7,84,-0.0149894171938801
"15",0.1,"ER","1","1",50,128,0,49,0,12,5.12,0,-9.16847178499617e-16,1.55431223449197e-15,-1,0.334442138671875,4,0.106025181963593,0.118361153262519,0.159520865128099,6.26877242169527,0.655824109180143,0.140408163265306,3.7,0,2.46598639455782,91.6748902453947,0,1.56,1.84235873658897,8,78,0.0166558014086487
"16",0.1,"ER","1","1",50,137,1,50,1,12,5.48,1,0.813914051591044,0.347946890511858,0.00853771205972356,0.289679791144973,5,0.0955792532804312,0.0802139037433155,0.154990260940065,6.45201830059954,0.585026677081533,0.133061224489796,3.84,3,2.41632653061225,95.2481434259576,0,1.2,1.39970842444753,6,60,-0.097730295526552
"17",0.1,"ER","1","1",50,132,1,50,1,12,5.28,1,0.712534860940519,0.26225866838521,0.00829597823799045,0.317780073461892,5,0.139057388055201,0.12375533428165,0.158569077808748,6.30639979634689,0.541734247372942,0.137142857142857,3.98,3,2.49387755102041,91.9543422553277,0,1.74,1.78211064958014,7,87,-0.129616972940713
"18",0.1,"ER","1","1",50,133,1,50,1,12,5.32,1,0.818761141575409,0.275749801316838,0.00835493284707849,0.317796370625813,5,0.086582864038872,0.118476727785614,0.159063836880671,6.28678409631347,0.541313982710347,0.136326530612245,3.98,3,2.4734693877551,93.2652778094984,0,1.68,1.60915746746614,8,84,-0.196305559211969
"19",0.1,"ER","1","1",50,135,1,50,2,9,5.4,2,1.0888655907899,0.309855666752547,0.0085236365684627,0.255829903978052,4,0.0585681754075132,0.0495495495495495,0.167686236054374,5.96351867350485,0.439915675743984,0.073469387755102,3.7,3,2.4130612244898,96.6188614355079,0,0.66,0.871545659581123,4,33,-0.0615545122587394
"20",0.1,"ER","1","1",50,137,1,50,2,12,5.48,2,0.963411397207142,0.312691040322694,0.00856013528038312,0.262400767222548,5,0.0978605392888964,0.076510067114094,0.154306836671338,6.48059425992852,0.529154942404701,0.133061224489796,3.8,3,2.41551020408163,95.8739916580013,0,1.14,1.41435786251758,5,57,-0.0552967666068055
"21",0.1,"ER","1","1",50,139,1,50,1,11,5.56,1,0.805207569443787,0.289993031905206,0.00844882507276619,0.318513534496144,5,0.0712564453128281,0.11968085106383,0.156114239283485,6.40556559471888,0.498732486770432,0.111020408163265,3.84,3,2.43918367346939,95.9294541897344,0,1.8,1.55182578445717,6,90,-0.148981848099964
"22",0.1,"ER","1","1",50,131,0,49,0,9,5.24,0,1.35790477792834e-15,1.23359081708154e-16,-1,0.325622049997086,5,0.0652728013887838,0.0989505247376312,0.163958847713699,6.09909141192659,0.459966152191636,0.076734693877551,3.98,0,2.47704081632653,92.0698936932187,0,1.32,1.47689691237944,6,66,-0.0863823180199095
"23",0.1,"ER","1","1",50,125,1,50,2,10,5,2,0.729579702865124,0.265984845737965,0.00798835840351652,0.363552,5,0.0682949561370559,0.127986348122867,0.169756521485651,5.89078988688235,0.540814865914473,0.102040816326531,4.02,3,2.58612244897959,92.236911649495,0,1.5,1.89790432222663,7,75,0.126317077006413
"24",0.1,"ER","1","1",50,117,0,49,0,9,4.68,0,6.12773812282055e-16,-3.4235774283763e-16,-1,0.335050040178245,5,0.079894617352968,0.0536779324055666,0.186742459104003,5.35496857435656,0.512054973333823,0.0881632653061225,4,0,2.58078231292517,89.3309057587753,0,0.54,0.838122293935579,3,27,-0.107212532393792
"25",0.1,"ER","1","1",50,115,1,50,1,11,4.6,1,0.564111854719658,0.251866514790944,0.00771287030484786,0.360037807183365,6,0.11350815483859,0.101503759398496,0.174350721720832,5.73556558946274,0.673037724884863,0.130612244897959,4.5,4,2.68816326530612,87.8124457660858,0,1.08,1.44052144753778,7,54,-0.117965105304317
"26",0.1,"ER","1","1",50,112,1,50,1,9,4.48,1,0.456812868438972,0.204729728162392,0.00749966349811942,0.34375,6,0.101758083783802,0.0995850622406639,0.182425304816797,5.48169565074463,0.627223623774899,0.0922448979591837,4.66,3,2.76734693877551,87.5276231534286,0,0.96,1.14214263378895,5,48,0.015763297648149
"27",0.1,"ER","1","1",50,104,0,49,0,8,4.16,0,-8.62946765542602e-16,1.28320154303162e-15,-1,0.388082470414201,6,0.0830493564120178,0.0861244019138756,0.197274152578962,5.06908779952679,0.609824454764911,0.0783673469387755,4.46,0,2.78741496598639,83.4377162758869,0,0.72,0.858094709581783,3,36,-0.139887707561821
"28",0.1,"ER","1","1",50,106,1,50,1,10,4.24,1,0.23083255650532,0.128835406709778,0.00725094455594648,0.35252758988964,7,0.129007957542943,0.0744920993227991,0.188775792532471,5.29728937479095,0.669165075587438,0.117551020408163,5.38,4,2.88489795918367,83.9896628321422,0,0.66,0.93917028079392,4,33,-0.0454880023553651
"29",0.1,"ER","1","1",50,103,1,50,1,7,4.12,1,0.453995441347011,0.223641509985799,0.0072918908370566,0.346451126402111,6,0.0838286764333204,0.0539845758354756,0.205717072717981,4.86104525398778,0.522035252785653,0.0587755102040816,4.74,4,2.84408163265306,85.2556845499657,0,0.42,0.574633867460536,2,21,0.00400287847440814
"30",0.1,"ER","1","1",50,104,1,50,1,8,4.16,1,0.658336134907651,0.247391114780646,0.00755015197789959,0.331545857988166,6,0.0849998567616227,0.0647482014388489,0.201895807882256,4.95304984531027,0.5733922430493,0.0783673469387755,4.26,3,2.7330612244898,83.9717180086004,0,0.54,0.813408048313529,3,27,-0.303405990870542
"31",0.1,"ER","1","1",50,107,1,50,2,9,4.28,2,0.569532476425297,0.170792404944599,0.00744238607603523,0.405537601537252,5,0.113601142521384,0.111888111888112,0.194211017998007,5.1490384547094,0.64302401731978,0.0963265306122449,4.36,3,2.78204081632653,86.3805945803866,0,0.96,1.30868371321129,5,48,-0.028302340108596
"32",0.1,"ER","1","1",50,110,1,50,1,10,4.4,1,0.472759786229911,0.18111424752062,0.00740044268223297,0.398057851239669,6,0.129685475212079,0.0842332613390929,0.189794515593439,5.26885614620241,0.629784651186615,0.114285714285714,4.86,3,2.80816326530612,86.5196895846588,0,0.78,0.974993458900089,4,39,-0.0210145084686951
"33",0.1,"ER","1","1",50,112,0,49,0,10,4.48,0,1.62322421874998e-15,7.49384287297218e-16,-1,0.342155612244898,5,0.0862487763826844,0.100790513833992,0.172339452481524,5.80250189727861,0.674563812555989,0.11265306122449,4.18,0,2.68877551020408,86.1314138513491,0,1.02,1.37751625050602,5,51,0.0980524294089894
"34",0.1,"ER","1","1",50,120,1,50,1,10,4.8,1,0.643646084901315,0.279023205503632,0.00793831294681681,0.299444444444444,6,0.0725064316486854,0.118353344768439,0.16703989263904,5.98659388605405,0.639027084249645,0.106122448979592,4.36,3,2.61061224489796,88.7931559059471,0,1.38,1.78302654872814,7,69,-0.0570505613980163
"35",0.1,"ER","1","1",50,111,1,50,1,11,4.44,1,0.649617057501844,0.226199305413772,0.0076502886804958,0.316492167843519,5,0.140325335673628,0.0833333333333333,0.186790913936142,5.35357945912653,0.643009513517374,0.133877551020408,4.32,4,2.70857142857143,87.6288262032086,0,0.78,0.974993458900089,4,39,-0.0266832327535187
"36",0.1,"ER","1","1",50,112,1,50,1,9,4.48,1,0.657618470928352,0.259031673833856,0.00769032362263497,0.288185586734694,5,0.0771225035203586,0.0889328063241107,0.177049551972057,5.64813629213715,0.593298171822619,0.0922448979591837,4.3,3,2.70204081632653,86.4937407121832,0,0.9,1.11116779900743,4,45,-0.00650095602294478
"37",0.1,"ER","1","1",50,109,0,49,0,9,4.36,0,-3.599423801968e-16,-6.94494919361547e-16,-1,0.302668125578655,6,0.0760211153016234,0.0878661087866109,0.178746482033366,5.59451569968988,0.631493192235,0.0946938775510204,4.78,0,2.78571428571429,85.1558421699465,0,0.84,1.13137084989848,5,42,0.118781094527364
"38",0.1,"ER","1","1",50,108,0,49,0,9,4.32,0,1.33226665463848e-15,-7.63450322693762e-22,-1,0.323945473251029,5,0.0948596630473973,0.0680272108843537,0.191415776700362,5.2242297747765,0.54852044920675,0.0955102040816326,4.4,0,2.73979591836735,86.1568163156292,0,0.6,0.808122035641769,2,30,0.0226385636221714
"39",0.1,"ER","1","1",50,108,1,50,1,8,4.32,1,0.484360932470316,0.197914891003039,0.00740477749755483,0.341092249657064,6,0.0760929004055336,0.0418604651162791,0.195125529466712,5.1249060168244,0.564580554704184,0.0751020408163265,4.66,4,2.80326530612245,86.2376488739074,0,0.36,0.52527932316715,2,18,0.00383707201889036
"40",0.1,"ER","1","1",50,110,1,50,1,9,4.4,1,0.31133304383395,0.190204281775616,0.00751251746810468,0.374752066115703,6,0.0809801864570711,0.0738255033557047,0.193080092959971,5.17919783790096,0.603849554889683,0.0938775510204082,4.76,4,2.76571428571429,86.7969333629676,0,0.66,1.02240213343331,5,33,0.0193839027949625
"41",0.1,"ER","1","1",50,109,1,50,1,10,4.36,1,0.509145139960043,0.233824826109608,0.00736541662312253,0.320553825435569,6,0.0811183510058979,0.127118644067797,0.178770444114452,5.59376582048307,0.692202201616358,0.115102040816327,4.58,4,2.82367346938776,84.7931191076489,0,1.2,1.49829835452879,6,60,0.0511677282377921
"42",0.1,"ER","1","1",50,105,0,49,0,8,4.2,0,2.29256318106507e-15,-2.52924030596529e-17,-1,0.335646258503401,6,0.107893675886179,0.102739726027397,0.187493934252893,5.33350587572179,0.581419793532815,0.0775510204081633,4.8,0,2.8469387755102,82.6976973622913,0,0.9,1.16496474502144,4,45,-0.0107174754391196
"43",0.1,"ER","1","1",50,117,1,50,1,9,4.68,1,0.741519570372108,0.214088553147167,0.00777933531283112,0.371173935276499,5,0.0739313013755954,0.107142857142857,0.176891781207079,5.65317389635726,0.5452219144255,0.0881632653061225,4.2,3,2.65632653061224,87.9909198505972,0,1.14,1.49843455727936,6,57,-0.0892237314660615
"44",0.1,"ER","1","1",50,119,1,50,1,10,4.76,1,0.552437906127444,0.23653633153641,0.00782723456342383,0.335851987853965,5,0.112004681448786,0.135181975736568,0.168235566826446,5.94404630877852,0.605540617523556,0.106938775510204,4.18,3,2.65061224489796,88.6010713030385,0,1.56,1.50047611491439,6,78,-0.0625281092092376
"45",0.1,"ER","1","1",50,122,0,49,0,10,4.88,0,1.72848860952857e-15,6.66142239877488e-16,-1,0.30865358774523,6,0.0818762897714376,0.101286173633441,0.161022212057798,6.21032332881538,0.608873353390899,0.104489795918367,4.38,0,2.6156462585034,87.0685272259452,0,1.26,1.50929095394939,5,63,-0.000350955556263117
"46",0.1,"ER","1","1",50,125,1,50,1,11,5,1,0.666459467438573,0.273718066768509,0.00806086258791535,0.328448,5,0.100684171576129,0.114104595879556,0.165954073639004,6.02576350234869,0.556802603836976,0.122448979591837,4.08,3,2.5665306122449,89.9905983100367,0,1.44,1.28030608585189,5,72,-0.156462188207294
"47",0.1,"ER","1","1",50,127,1,50,1,11,5.08,1,0.429037393608784,0.233713565038725,0.00808597620508126,0.301630603261207,5,0.103743562720904,0.112781954887218,0.159836260861924,6.25640261231998,0.572827278651266,0.120816326530612,4.34,3,2.57142857142857,90.3747630356579,0,1.5,1.50169971725919,7,75,-0.111796327463638
"48",0.1,"ER","1","1",50,130,1,50,2,8,5.2,2,0.895585443248936,0.311768422587134,0.00827167354673122,0.31112426035503,5,0.0482309096298059,0.0680713128038898,0.172305662807342,5.80363978587353,0.483968762671684,0.0571428571428571,3.94,3,2.49061224489796,95.0025418783403,0,0.84,1.01739964655799,5,42,-0.0157855513651456
"49",0.1,"ER","1","1",50,122,1,50,1,8,4.88,1,0.762109225618484,0.255232136795412,0.00799755814920151,0.38071083042193,5,0.0629212703088172,0.123434704830054,0.178195036648411,5.61182858293104,0.536734638980376,0.0636734693877551,4,3,2.5730612244898,91.8021291211448,0,1.38,1.49679930627499,8,69,-0.134105853877952
"50",0.1,"ER","1","1",50,119,0,48,0,12,4.76,0,5.72489220100203e-15,0,-1,0.313466563095827,5,0.105041907617657,0.101867572156197,0.164530409973261,6.07790377573676,0.680361827655535,0.147755102040816,3.76,0,2.50797872340426,87.4537778423434,0,1.2,1.37023757808935,5,60,-0.0846116659395602
"51",0.1,"ER","1","1",50,124,1,50,1,10,4.96,1,0.58870300549348,0.238444553283776,0.00795108609530726,0.312337408949011,6,0.0813310888961047,0.0932896890343699,0.166259600324166,6.01469026781155,0.587857452298321,0.102857142857143,4.44,3,2.61224489795918,90.6100018328334,0,1.14,1.27791283915993,5,57,-0.0531089766736488
"52",0.1,"ER","1","1",50,122,1,50,1,10,4.88,1,0.738740669349321,0.296086367679376,0.00805813105037484,0.349973125503897,5,0.080835030805325,0.123711340206186,0.171469840529556,5.83192937551971,0.600013183168675,0.104489795918367,4.06,3,2.56244897959184,90.6555372481243,0,1.44,1.31179888951417,5,72,-0.121341222879685
"53",0.1,"ER","1","1",50,121,0,49,0,10,4.84,0,-5.55369227881989e-16,-1.11096758087664e-16,-1,0.320230858547913,5,0.0899186777596815,0.0692717584369449,0.17364842635916,5.75876223566624,0.547968336700747,0.10530612244898,3.98,0,2.53656462585034,90.0645603128172,0,0.78,1.05540397527222,4,39,-0.0520936618106931
"54",0.1,"ER","1","1",50,120,1,50,1,11,4.8,1,0.440155052931669,0.238883663852095,0.00786138869057241,0.296111111111111,6,0.170604122987245,0.13,0.160760190163637,6.22044549077794,0.598616928751413,0.126530612244898,4.26,3,2.65224489795918,88.4662614694097,0,1.56,1.75150081417075,6,78,0.102102102102102
"55",0.1,"ER","1","1",50,122,1,50,1,11,4.88,1,0.410457867958236,0.204511015456646,0.00785984833823131,0.375470303681806,6,0.110804035228142,0.137479541734861,0.164158874211196,6.09165970956568,0.606945401947813,0.124897959183673,4.6,3,2.64326530612245,89.2872661495184,0,1.68,1.83436581934566,7,84,-0.0744949066693795
"56",0.1,"ER","1","1",50,122,0,49,0,11,4.88,0,-7.74064219391096e-16,2.45132581884824e-18,-1,0.315573770491803,6,0.0955471221935117,0.0678260869565217,0.173591165873977,5.76066181113141,0.647101179521037,0.124897959183673,4.24,0,2.57993197278912,89.3829763023956,0,0.78,1.07456683251951,5,39,-0.103623855695792
"57",0.1,"ER","1","1",50,122,1,50,1,9,4.88,1,0.323566866542362,0.190165762252476,0.00776929790997132,0.33814834721849,6,0.0649406184079237,0.0897887323943662,0.172421743564122,5.79973255883536,0.566211612772803,0.0840816326530612,4.8,4,2.68,92.1404901299915,0,1.02,1.25340352965965,5,51,0.0823846836191601
"58",0.1,"ER","1","1",50,129,0,49,0,12,5.16,0,1.49440602780401e-15,5.87512693035084e-16,-1,0.291779340183883,4,0.0963667986262738,0.106983655274889,0.157880327723829,6.3339113518262,0.653255612911777,0.139591836734694,3.6,0,2.45068027210884,92.9032786527177,0,1.44,1.60560243636881,7,72,0.0339363281464779
"59",0.1,"ER","1","1",50,120,1,50,1,11,4.8,1,0.715466665286724,0.284517254019144,0.00795042126191351,0.367673611111111,5,0.0970143363547154,0.0925589836660617,0.177618861188009,5.63003271899995,0.606081322955014,0.126530612244898,4.14,3,2.59510204081633,90.0887559364978,0,1.02,1.20356612970432,5,51,-0.131818895029551
"60",0.1,"ER","1","1",50,122,1,50,2,9,4.88,2,1.08504853678351,0.280969279491621,0.00802449187800702,0.411280569739317,5,0.0780625655677717,0.0656934306569343,0.178477212476902,5.60295617643298,0.567992495572268,0.0840816326530612,3.96,3,2.56734693877551,91.6081926568273,0,0.72,0.969746442770122,4,36,0.038384403712513
"61",0.1,"ER","1","1",50,116,1,50,1,9,4.64,1,0.709785309555259,0.235369448010933,0.00784062751248614,0.32186385255648,5,0.0808026202783595,0.109404990403071,0.180808927711045,5.53070035124662,0.578284968494243,0.0889795918367347,4.24,3,2.63755102040816,89.0817935895019,0,1.14,1.17820340574373,5,57,-0.147994979733761
"62",0.1,"ER","1","1",50,115,1,50,1,11,4.6,1,0.223163477492528,0.130577089886861,0.00736562485031561,0.328317580340265,6,0.132208471338001,0.121100917431193,0.159249324830704,6.27946147378073,0.717303248939077,0.130612244897959,5.08,4,2.84816326530612,87.6204804391242,0,1.32,2.41119836409625,10,66,0.195075508864084
"63",0.1,"ER","1","1",50,117,1,50,1,9,4.68,1,0.811423855440183,0.228675349914702,0.00771007961795561,0.361092848272335,5,0.0826936625432044,0.116504854368932,0.180641175766271,5.53583642133665,0.594643901504373,0.0881632653061225,4.36,4,2.68081632653061,89.7862331978699,0,1.2,1.37023757808935,5,60,0.00523217789404761
"64",0.1,"ER","1","1",50,116,1,50,1,8,4.64,1,0.727214901762706,0.218212034507678,0.00767206125223917,0.377675386444709,5,0.0652735426527596,0.0662650602409639,0.183406067986927,5.45238230651824,0.543450708239403,0.0685714285714286,4.28,4,2.69632653061224,88.8690191473311,0,0.66,0.823382768627975,3,33,0.0767790262172285
"65",0.1,"ER","1","1",50,114,1,50,1,9,4.56,1,0.69484042372408,0.249221242243981,0.00774375332140058,0.378385657125269,5,0.0918806078914765,0.0885826771653543,0.182797568586815,5.47053228186169,0.522433309865124,0.0906122448979592,4.16,3,2.6669387755102,86.7521954969946,0,0.9,1.21638474042331,5,45,-0.123963532857555
"66",0.1,"ER","1","1",50,113,1,50,1,9,4.52,1,0.518602988282231,0.225195491051251,0.00761263342786627,0.361500509045344,6,0.0811401473755701,0.103448275862069,0.185910683243062,5.37892703397033,0.60160335807913,0.0914285714285714,4.48,4,2.72081632653061,86.2072305345873,0,1.02,1.31692282017046,7,51,-0.127734681425956
"67",0.1,"ER","1","1",50,117,0,49,0,10,4.68,0,4.87478626981894e-15,2.12749875139884e-20,-1,0.317663817663818,5,0.0809305574956263,0.0895522388059701,0.174965640496732,5.71540787757514,0.562850625722171,0.108571428571429,4.28,0,2.64795918367347,89.1129173753398,0,0.96,1.1773370158878,5,48,-0.0255810298765466
"68",0.1,"ER","1","1",50,119,0,49,0,13,4.76,0,2.42226170891558e-15,2.1233160646374e-16,-1,0.319680813501871,5,0.147251542504891,0.077720207253886,0.170071065528358,5.87989495387303,0.669170055833404,0.168163265306122,4.06,0,2.53996598639456,88.4879233681248,0,0.9,1.23304832154515,5,45,-0.083216119478083
"69",0.1,"ER","1","1",50,121,0,49,0,11,4.84,0,-2.1608975580916e-15,-5.82867086006272e-16,-1,0.352127586913462,6,0.0904850689055187,0.131118881118881,0.172527415988447,5.79618024341687,0.611817341888354,0.125714285714286,4.3,0,2.59948979591837,89.6675269427756,0,1.5,1.46036059287578,5,75,-0.0378486055776903
"70",0.1,"ER","1","1",50,117,1,50,1,8,4.68,1,0.659561910268319,0.224798208613796,0.00771804573706144,0.3158010081087,6,0.0533966094983869,0.0933852140077821,0.181725509732609,5.50280476016494,0.561215907043848,0.0677551020408163,4.38,4,2.68,89.3058994617585,0,0.96,1.06828109119085,4,48,-0.00964467005076274
"71",0.1,"ER","1","1",50,111,1,50,1,8,4.44,1,0.724801338661486,0.237656436000653,0.00758209314027662,0.355693531369207,5,0.0698858352570347,0.091703056768559,0.193341924331731,5.17218396090971,0.505248935047249,0.0726530612244898,4.26,3,2.72244897959184,86.9226711050198,0,0.84,1.01739964655799,4,42,-0.0991122423640404
"72",0.1,"ER","1","1",50,114,1,50,1,8,4.56,1,0.682939664601892,0.217877260596301,0.0075753888273702,0.336334256694368,5,0.069488386322518,0.0989690721649484,0.185453356068634,5.39219144478523,0.526571921599254,0.0702040816326531,4.44,4,2.7330612244898,88.1898243383541,0,0.96,1.19454542630668,5,48,0.0794834653434839
"73",0.1,"ER","1","1",50,107,0,47,0,10,4.28,0,-1.83086782876537e-15,3.09855097326137e-18,-1,0.360555507031182,6,0.0905317135564336,0.081419624217119,0.177477179552519,5.6345272249725,0.676535659976446,0.116734693877551,4.12,0,2.65494912118409,81.7493629403781,0,0.78,1.3893178475902,6,39,0.00156932603808731
"74",0.1,"ER","1","1",50,105,0,49,0,11,4.2,0,1.3062602339242e-16,4.22348767180852e-16,-1,0.354920634920635,5,0.187976330208733,0.0668316831683168,0.198228621936285,5.04468017903803,0.717224781071615,0.138775510204082,4.3,0,2.7687074829932,85.6211288077142,0,0.54,0.734291272908366,3,27,0.0889560348173195
"75",0.1,"ER","1","1",50,91,1,50,1,7,3.64,1,0.257801986843961,0.13030718758255,0.00644746269515189,0.461719599082236,7,0.101977310640368,0.0614334470989761,0.23042394171113,4.33982681041732,0.627709682471144,0.0685714285714286,5.56,4,3.22612244897959,79.1981482529524,0,0.36,0.692820323027551,3,18,0.00951574007690746
"76",0.1,"ER","1","1",50,94,0,49,0,8,3.76,0,8.61205269782386e-16,5.55111512312795e-17,-1,0.426550475328203,6,0.146886755187984,0.0736196319018405,0.220040955516735,4.54460851459057,0.62174514071396,0.086530612244898,4.7,0,2.94132653061224,78.9632684043683,0,0.48,0.735124590301063,3,24,-0.0649258280837228
"77",0.1,"ER","1","1",50,96,1,50,1,7,3.84,1,0.274891825419523,0.132047836500061,0.00670863131701461,0.3935546875,7,0.0984281103111799,0.0642201834862385,0.217918751035481,4.588866241424,0.608403983991484,0.0644897959183673,5.34,4,3.10857142857143,81.4837438090906,0,0.42,0.60911444586651,2,21,0.0612454966546577
"78",0.1,"ER","1","1",50,108,0,49,0,8,4.32,0,1.59515677929365e-16,1.11022302465545e-15,-1,0.340320644718793,6,0.0790897528975413,0.106430155210643,0.189555158243633,5.27550929906487,0.582561983627216,0.0751020408163265,4.42,0,2.75255102040816,84.8615254334852,0,0.96,1.02936477340868,4,48,-0.0117839072955758
"79",0.1,"ER","1","1",50,115,1,50,1,10,4.6,1,0.638889203638467,0.221220331030317,0.00772742633649525,0.354555765595463,5,0.111138084846956,0.0815533980582524,0.177922048361607,5.6204388899998,0.643630366854911,0.110204081632653,4.26,3,2.68326530612245,87.4264639037217,0,0.84,1.25128505374047,5,42,0.0149892933618835
"80",0.1,"ER","1","1",50,112,0,48,0,11,4.48,0,4.84067982045983e-17,8.71750304522388e-17,-1,0.329041772959184,5,0.103789298747129,0.0863723608445297,0.172472859068293,5.79801370141394,0.648676324356703,0.133061224489796,4.04,0,2.63031914893617,85.1719848105507,0,0.9,1.28173988892331,4,45,0.0297770365452804
"81",0.1,"ER","1","1",50,121,0,49,0,9,4.84,0,1.01265149948869e-15,-2.67441955930279e-16,-1,0.304692302438358,5,0.0744419911410687,0.0890052356020942,0.173776208526404,5.75452766796933,0.531855769071634,0.0848979591836735,3.94,0,2.5391156462585,89.4350277288918,0,1.02,1.20356612970432,5,51,-0.109288920085934
